symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ETHBTC,0.00035000,0.574,0.06100914,0.06102000,0.06137000,0.09190000,0.06136000,42.75190000,0.06137000,66.06310000,0.06102000,0.06160000,0.06050000,19161.91460000,1169.05199654,1695814511768,1695900911768,423313063,423346951,33889
LTCBTC,-0.00002500,-1.025,0.00241628,0.00244200,0.00241500,12.44100000,0.00241500,30.75800000,0.00241600,134.46700000,0.00244000,0.00244500,0.00239600,34819.02700000,84.13244106,1695814510977,1695900910977,93629742,93640191,10450
BNBBTC,-0.00001000,-0.124,0.00805236,0.00807100,0.00806100,0.08700000,0.00806000,5.78100000,0.00806100,11.73700000,0.00807100,0.00810300,0.00800400,21016.71000000,169.23405300,1695814512004,1695900912004,227367533,227390328,22796
NEOBTC,-0.00000020,-0.073,0.00027325,0.00027420,0.00027370,2.13000000,0.00027370,131.84000000,0.00027400,28.88000000,0.00027390,0.00027500,0.00027110,5630.91000000,1.53864072,1695814511011,1695900911011,45537061,45537884,824
QTUMETH,0.00001000,0.743,0.00134708,0.00134400,0.00135600,7.30000000,0.00134900,45.50000000,0.00135300,76.60000000,0.00134600,0.00135600,0.00134300,180.40000000,0.24301370,1695814502052,1695900902052,5402499,5402517,19
EOSETH,-0.00000320,-0.909,0.00034941,0.00035170,0.00034870,9.10000000,0.00034810,522.60000000,0.00034900,142.40000000,0.00035190,0.00035190,0.00034710,13267.90000000,4.63589525,1695814499977,1695900899977,23499262,23499407,146
SNTETH,0.00000027,1.941,0.00001422,0.00001390,0.00001418,12813.00000000,0.00001418,4330.00000000,0.00001426,13389.00000000,0.00001391,0.00001442,0.00001391,1426105.00000000,20.27223468,1695814501728,1695900901728,3913891,3915050,1160
BNTETH,-0.00000060,-0.243,0.00024729,0.00024660,0.00024660,5.00000000,0.00024620,287.90000000,0.00024720,5.00000000,0.00024720,0.00024860,0.00024600,179.80000000,0.04446255,1695814511837,1695900911837,2235576,2235600,25
BCCBTC,0.00000000,0.000,0.00000000,0.07908100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
GASBTC,0.00000090,1.024,0.00008803,0.00008800,0.00008880,20.30000000,0.00008840,36.40000000,0.00008880,104.00000000,0.00008790,0.00008930,0.00008740,25680.00000000,2.26073172,1695814510167,1695900910167,20827616,20828495,880
BNBETH,-0.00090000,-0.680,0.13204622,0.13220000,0.13140000,0.02800000,0.13130000,15.82400000,0.13140000,24.49500000,0.13230000,0.13320000,0.13060000,5799.79100000,765.84050160,1695814508334,1695900908334,56350232,56356321,6090
BTCUSDT,-140.40000000,-0.527,26450.99672511,26660.00000000,26519.59000000,0.03998000,26519.58000000,12.65929000,26519.59000000,0.10740000,26659.99000000,26850.00000000,26112.06000000,36091.19570000,954648099.26605330,1695814513323,1695900913323,3221196884,3222202852,1005969
ETHUSDT,0.73000000,0.045,1611.32945561,1626.49000000,1627.22000000,0.00310000,1627.21000000,105.65640000,1627.22000000,20.04710000,1626.49000000,1637.76000000,1583.50000000,292978.30770000,472084577.05121100,1695814513323,1695900913323,1200958899,1201460886,501988
HSRBTC,0.00000000,0.000,0.00000000,0.00041400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
OAXETH,0.00000000,0.000,0.00000000,0.00017780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
DNTETH,0.00000000,0.000,0.00000000,0.00002801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MCOETH,0.00000000,0.000,0.00000000,0.00577200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ICNETH,0.00000000,0.000,0.00000000,0.00166300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MCOBTC,0.00000000,0.000,0.00000000,0.00021140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
WTCBTC,-0.00000014,-2.276,0.00000604,0.00000618,0.00000601,417.00000000,0.00000600,51.00000000,0.00000601,86.00000000,0.00000615,0.00000618,0.00000595,192515.00000000,1.16206510,1695814377899,1695900777899,20211176,20212335,1160
WTCETH,0.00000000,0.000,0.00000000,0.00023700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
LRCBTC,0.00000005,0.766,0.00000656,0.00000655,0.00000658,1332.00000000,0.00000657,290.00000000,0.00000658,15822.00000000,0.00000653,0.00000662,0.00000649,394546.00000000,2.58951617,1695814510954,1695900910954,22109818,22112403,2586
LRCETH,-0.00000005,-0.047,0.00010723,0.00010713,0.00010704,12.00000000,0.00010703,70563.00000000,0.00010735,2163.00000000,0.00010709,0.00010879,0.00010703,44200.00000000,4.73950452,1695814506674,1695900906674,4718914,4718962,49
QTUMBTC,0.00000090,1.098,0.00008215,0.00008210,0.00008290,10.90000000,0.00008280,109.20000000,0.00008300,27.00000000,0.00008200,0.00008310,0.00008170,4487.80000000,0.36868846,1695814511868,1695900911868,24074309,24074503,195
YOYOBTC,0.00000000,0.000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
OMGBTC,0.00000000,0.000,0.00000000,0.00003080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
OMGETH,0.00000000,0.000,0.00000000,0.00079100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ZRXBTC,0.00000007,0.999,0.00000702,0.00000702,0.00000708,170.00000000,0.00000707,1067.00000000,0.00000709,2830.00000000,0.00000701,0.00000710,0.00000694,47810.00000000,0.33549726,1695814511352,1695900911352,25404254,25404612,359
ZRXETH,0.00000000,0.000,0.00000000,0.00009940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
STRATBTC,0.00000000,0.000,0.00000000,0.00003085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
STRATETH,0.00000000,0.000,0.00000000,0.00105300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
SNGLSBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
SNGLSETH,0.00000000,0.000,0.00000000,0.00005306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BQXBTC,0.00000000,0.000,0.00000000,0.00008703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BQXETH,0.00000000,0.000,0.00000000,0.00126350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
KNCBTC,0.00000044,1.664,0.00002707,0.00002625,0.00002688,63.20000000,0.00002684,565.50000000,0.00002689,805.70000000,0.00002644,0.00002775,0.00002623,149029.10000000,4.03384538,1695814511229,1695900911229,20259838,20262514,2677
KNCETH,0.00000000,0.000,0.00000000,0.00039410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
FUNBTC,0.00000000,0.000,0.00000000,0.00000029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
FUNETH,-0.00000004,-1.660,0.00000239,0.00000241,0.00000237,108294.00000000,0.00000236,317513.00000000,0.00000237,107189.00000000,0.00000241,0.00000241,0.00000237,1565900.00000000,3.74372266,1695814509706,1695900909706,3201844,3201921,78
SNMBTC,-0.00000069,-54.762,0.00000098,0.00000127,0.00000057,46703.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000126,0.00000147,0.00000055,26662465.00000000,26.13502488,1692586803266,1692673203266,14644423,14651718,7296
SNMETH,0.00000000,0.000,0.00000000,0.00004986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
NEOETH,-0.00003200,-0.712,0.00447981,0.00448900,0.00446200,4.14000000,0.00446000,86.31000000,0.00446700,4.14000000,0.00449400,0.00451800,0.00444200,1061.28000000,4.75433248,1695814511466,1695900911466,11345771,11346070,300
IOTABTC,0.00000009,1.599,0.00000569,0.00000564,0.00000572,403.00000000,0.00000571,6668.00000000,0.00000572,116.00000000,0.00000563,0.00000575,0.00000560,399365.00000000,2.27096455,1695814510970,1695900910970,34344485,34345098,614
IOTAETH,0.00000080,0.865,0.00009314,0.00009220,0.00009330,2016.00000000,0.00009310,659.00000000,0.00009340,3027.00000000,0.00009250,0.00009380,0.00009230,62500.00000000,5.82127470,1695814504737,1695900904737,7782237,7782290,54
LINKBTC,0.00000720,2.521,0.00029103,0.00028540,0.00029280,3.57000000,0.00029290,671.64000000,0.00029310,39.20000000,0.00028560,0.00029750,0.00028420,911749.91000000,265.34411164,1695814510999,1695900910999,89668060,89690800,22741
LINKETH,0.00009400,2.009,0.00477617,0.00467600,0.00477400,0.23000000,0.00477400,68.69000000,0.00477500,8.29000000,0.00468000,0.00485600,0.00467500,117431.82000000,560.87428981,1695814507544,1695900907544,20315622,20324946,9325
XVGBTC,0.00000000,0.000,0.00000000,0.00000015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
XVGETH,0.00000006,2.844,0.00000216,0.00000210,0.00000217,32028.00000000,0.00000217,28297.00000000,0.00000218,27267.00000000,0.00000211,0.00000220,0.00000209,2965332.00000000,6.39277636,1695814501534,1695900901534,11228804,11229008,205
SALTBTC,0.00000000,0.000,0.00000000,0.00004250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
SALTETH,0.00000000,0.000,0.00000000,0.00113800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MDABTC,0.00000000,0.000,0.00000000,0.00000382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MDAETH,0.00000000,0.000,0.00000000,0.00181150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MTLBTC,-0.00000042,-0.864,0.00004843,0.00004860,0.00004817,10.20000000,0.00004815,231.70000000,0.00004834,253.70000000,0.00004859,0.00004894,0.00004814,15295.00000000,0.74066069,1695814513205,1695900913205,20564725,20564988,264
MTLETH,-0.00000210,-0.306,0.00067987,0.00068740,0.00068340,45.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00068550,0.00069230,0.00065730,4696.30000000,3.19288504,1693454410058,1693540810058,3097721,3097755,35
SUBBTC,0.00000000,0.000,0.00000000,0.00000457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
SUBETH,0.00000000,0.000,0.00000000,0.00012334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
EOSBTC,-0.00000002,-0.093,0.00002131,0.00002144,0.00002139,176.50000000,0.00002138,4982.20000000,0.00002140,3350.50000000,0.00002141,0.00002148,0.00002117,678141.50000000,14.45441547,1695814511331,1695900911331,74781960,74783959,2000
SNTBTC,0.00000002,2.353,0.00000087,0.00000085,0.00000087,1725.00000000,0.00000087,4809.00000000,0.00000088,386351.00000000,0.00000085,0.00000088,0.00000085,1407042.00000000,1.21914394,1695814508713,1695900908713,12646359,12647225,867
ETCETH,-0.00003000,-0.312,0.00960622,0.00965000,0.00960000,0.76000000,0.00958000,17.54000000,0.00961000,42.48000000,0.00963000,0.00966000,0.00955000,1042.30000000,10.01255970,1695814508440,1695900908440,8664584,8664844,261
ETCBTC,0.00000000,0.000,0.00058487,0.00058900,0.00058800,26.22000000,0.00058800,734.79000000,0.00058900,29.22000000,0.00058800,0.00059200,0.00058000,27789.46000000,16.25318745,1695814512515,1695900912515,43858279,43860168,1890
MTHBTC,0.00000000,0.000,0.00000000,0.00000023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MTHETH,0.00000000,0.000,0.00000000,0.00004135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ENGBTC,0.00000000,0.000,0.00000000,0.00006200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ENGETH,0.00000000,0.000,0.00000000,0.00186480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
DNTBTC,0.00000000,0.000,0.00000000,0.00000186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ZECBTC,-0.00000900,-0.911,0.00098646,0.00098900,0.00097900,7.16800000,0.00097900,126.99000000,0.00098100,24.02900000,0.00098800,0.00100000,0.00097900,4686.32200000,4.62285619,1695814512422,1695900912422,28066564,28067275,712
ZECETH,-0.00018000,-1.112,0.01617720,0.01620000,0.01601000,0.46000000,0.01596000,2.87100000,0.01602000,0.38100000,0.01619000,0.01644000,0.01592000,157.94600000,2.55512423,1695814512172,1695900912172,3581570,3581644,75
BNTBTC,0.00000007,0.466,0.00001507,0.00001508,0.00001510,32.90000000,0.00001511,249.80000000,0.00001518,107.20000000,0.00001503,0.00001517,0.00001493,18884.60000000,0.28455756,1695814505279,1695900905279,8326676,8326810,135
ASTBTC,-0.00000002,-0.602,0.00000331,0.00000332,0.00000330,5840.00000000,0.00000330,18559.00000000,0.00000332,15504.00000000,0.00000332,0.00000334,0.00000329,264500.00000000,0.87570137,1695814512234,1695900912234,17583308,17584058,751
ASTETH,0.00000000,0.000,0.00000000,0.00006960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
DASHBTC,-0.00001000,-0.984,0.00100743,0.00101600,0.00100600,24.58100000,0.00100600,29.30500000,0.00100800,56.28000000,0.00101600,0.00101700,0.00099600,4129.41700000,4.16010222,1695814510980,1695900910980,27655586,27656654,1069
DASHETH,-0.00028000,-1.683,0.01650632,0.01660000,0.01636000,2.16900000,0.01639000,3.74800000,0.01645000,20.00000000,0.01664000,0.01668000,0.01633000,472.77400000,7.80376086,1695814505040,1695900905040,3893852,3893952,101
OAXBTC,-0.00000001,-0.156,0.00000644,0.00000645,0.00000641,103.00000000,0.00000638,636.00000000,0.00000640,3067.00000000,0.00000642,0.00000657,0.00000633,878946.00000000,5.66077712,1695814512454,1695900912454,15984998,15987828,2831
ICNBTC,0.00000000,0.000,0.00000000,0.00005742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BTGBTC,0.00000000,0.000,0.00000000,0.00091300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BTGETH,0.00000000,0.000,0.00000000,0.05274500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
EVXBTC,0.00000000,0.000,0.00000000,0.00000274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
EVXETH,0.00000000,0.000,0.00000000,0.00062490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
REQBTC,0.00000006,2.542,0.00000240,0.00000237,0.00000242,5874.00000000,0.00000241,3769.00000000,0.00000242,5421.00000000,0.00000236,0.00000243,0.00000234,1173482.00000000,2.81063775,1695814468755,1695900868755,13830369,13831068,700
REQETH,0.00000000,0.000,0.00000000,0.00004995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
VIBBTC,0.00000001,0.585,0.00000172,0.00000172,0.00000172,12467.00000000,0.00000172,354.00000000,0.00000173,20669.00000000,0.00000171,0.00000173,0.00000170,481318.00000000,0.82650120,1695814449112,1695900849112,12456979,12458316,1338
VIBETH,0.00000000,0.000,0.00000000,0.00003450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
HSRETH,0.00000000,0.000,0.00000000,0.01247400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
TRXBTC,0.00000000,0.000,0.00000322,0.00000322,0.00000322,77602.00000000,0.00000321,2169853.00000000,0.00000322,459557.00000000,0.00000322,0.00000326,0.00000319,12676026.00000000,40.87002373,1695814512566,1695900912566,69845899,69851171,5273
TRXETH,-0.00000030,-0.569,0.00005285,0.00005273,0.00005243,478.00000000,0.00005242,8533.00000000,0.00005245,28867.00000000,0.00005273,0.00005363,0.00005200,4301101.00000000,227.32236853,1695814510453,1695900910453,36434739,36438916,4178
POWRBTC,0.00000012,2.109,0.00000574,0.00000569,0.00000581,1713.00000000,0.00000582,799.00000000,0.00000585,920.00000000,0.00000569,0.00000586,0.00000563,157212.00000000,0.90162952,1695814496993,1695900896993,16809520,16809752,233
POWRETH,0.00000120,1.278,0.00009451,0.00009340,0.00009510,3786.00000000,0.00009470,648.00000000,0.00009510,1607.00000000,0.00009390,0.00009530,0.00009330,11356.00000000,1.07322810,1695814509842,1695900909842,3147778,3147816,39
ARKBTC,0.00000000,0.000,0.00000000,0.00001679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ARKETH,0.00000000,0.000,0.00000000,0.00104600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
YOYOETH,0.00000000,0.000,0.00000000,0.00005828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
XRPBTC,-0.00000006,-0.316,0.00001893,0.00001899,0.00001893,3668.00000000,0.00001893,735.00000000,0.00001894,78956.00000000,0.00001899,0.00001922,0.00001874,17283283.00000000,327.25616440,1695814511085,1695900911085,156075467,156090565,15099
XRPETH,-0.00000280,-0.900,0.00031074,0.00031090,0.00030840,85.00000000,0.00030840,3091.00000000,0.00030850,37.00000000,0.00031120,0.00031630,0.00030700,965232.00000000,299.93442010,1695814509658,1695900909658,29787502,29790358,2857
MODBTC,0.00000000,0.000,0.00000000,0.00004280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
MODETH,0.00000000,0.000,0.00000000,0.00116700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
ENJBTC,-0.00000002,-0.240,0.00000837,0.00000835,0.00000832,758.80000000,0.00000832,78.00000000,0.00000833,3763.20000000,0.00000834,0.00000849,0.00000830,221898.60000000,1.85729550,1695814502662,1695900902662,40309045,40312498,3454
ENJETH,-0.00000200,-1.460,0.00013808,0.00013640,0.00013500,219.60000000,0.00013540,453.50000000,0.00013620,2264.40000000,0.00013700,0.00013960,0.00013500,39357.50000000,5.43430227,1695814497581,1695900897581,7772974,7773068,95
STORJBTC,0.00000053,3.635,0.00001513,0.00001457,0.00001511,13.00000000,0.00001506,2107.00000000,0.00001509,720.00000000,0.00001458,0.00001590,0.00001443,329842.00000000,4.98915010,1695814510968,1695900910968,13703313,13704817,1505
STORJETH,0.00000000,0.000,0.00000000,0.00029910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BNBUSDT,-1.40000000,-0.651,212.78358113,215.10000000,213.70000000,0.17300000,213.70000000,725.47000000,213.80000000,669.93500000,215.10000000,216.00000000,210.50000000,397787.77000000,84642706.23050000,1695814513254,1695900913254,672550590,672680639,130050
VENBNB,0.00000000,0.000,0.00000000,0.14920000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
YOYOBNB,0.00000000,0.000,0.00000000,0.00059800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
POWRBNB,0.00000000,0.000,0.00000000,0.00385000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
VENBTC,0.00000000,0.000,0.00000000,0.00013928,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
VENETH,0.00000000,0.000,0.00000000,0.00325194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
KMDBTC,-0.00000012,-1.451,0.00000822,0.00000827,0.00000815,30.00000000,0.00000814,17.00000000,0.00000816,3540.00000000,0.00000827,0.00000837,0.00000809,203692.00000000,1.67345372,1695814505304,1695900905304,14291658,14292707,1050
KMDETH,0.00000000,0.000,0.00000000,0.00020970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
NULSBNB,0.00000000,0.000,0.00000000,0.01257000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
RCNBTC,0.00000000,0.000,0.00000000,0.00000074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
RCNETH,0.00000000,0.000,0.00000000,0.00037604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
RCNBNB,0.00000000,0.000,0.00000000,0.00347300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
NULSBTC,0.00000003,0.441,0.00000680,0.00000686,0.00000683,317.00000000,0.00000683,103.00000000,0.00000684,41.00000000,0.00000680,0.00000687,0.00000671,37565.00000000,0.25561892,1695814433433,1695900833433,14850516,14851799,1284
NULSETH,0.00000000,0.000,0.00000000,0.00051926,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
RDNBTC,0.00000000,0.000,0.00000000,0.00000447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
RDNETH,0.00000000,0.000,0.00000000,0.00071530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
RDNBNB,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
XMRBTC,0.00006800,1.243,0.00554389,0.00547300,0.00553800,0.51800000,0.00553500,8.80900000,0.00553700,3.01800000,0.00547000,0.00558500,0.00544000,25036.92700000,138.80191729,1695814510995,1695900910995,48611035,48621433,10399
XMRETH,0.00073000,0.814,0.09079939,0.08964000,0.09038000,0.01800000,0.09021000,3.70500000,0.09032000,6.49700000,0.08965000,0.09189000,0.08935000,1140.27000000,103.53582503,1695814511214,1695900911214,6222824,6223473,650
DLTBNB,0.00000000,0.000,0.00000000,0.00240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
